WWII_ID,MASTER_INDEX_NUMBER,MSNDATE,NAF,TGT_COUNTRY,TGT_TYPE,TGT_INDUSTRY,LATITUDE,LONGITUDE,AIRCRAFT_NAME,TGT_PRIORITY,AC_ATTACKING,ALTITUDE,TONS_OF_HE,TONS_OF_IC,TONS_OF_FRAG,TOTAL_TONS,SIGHTING_EXPLANATION
62061,99378.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,10.0,223.0,0.0,22.0,0.0,22.0,NOT INDICATED
62065,99379.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,2.0,247.0,0.0,0.0,0.0,0.0,NOT INDICATED
62049,99380.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,3.0,264.0,1.0,0.0,0.0,1.0,NOT INDICATED
62057,99381.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,3.0,14.0,226.0,34.0,0.0,0.0,34.0,NOT INDICATED
62054,99401.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,11.0,263.0,25.0,0.0,0.0,25.0,F.F.F.
62046,99402.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,19.0,270.0,0.0,48.0,0.0,48.0,F.F.F.
62062,99403.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,10.0,223.0,0.0,22.0,0.0,22.0,NOT INDICATED
62066,99404.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,2.0,247.0,0.0,0.0,0.0,0.0,NOT INDICATED
62050,99405.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,3.0,264.0,1.0,0.0,0.0,1.0,NOT INDICATED
62058,99406.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,3.0,14.0,226.0,34.0,0.0,0.0,34.0,NOT INDICATED
62055,163403.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,11.0,263.0,25.0,0.0,0.0,25.0,F.F.F.
62047,163404.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,19.0,270.0,0.0,48.0,0.0,48.0,F.F.F.
62063,163405.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,10.0,223.0,0.0,22.0,0.0,22.0,NOT INDICATED
62067,163406.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,2.0,247.0,0.0,0.0,0.0,0.0,NOT INDICATED
62051,163407.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,3.0,264.0,1.0,0.0,0.0,1.0,NOT INDICATED
62059,163408.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,3.0,14.0,226.0,34.0,0.0,0.0,34.0,NOT INDICATED
62056,163410.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,11.0,263.0,25.0,0.0,0.0,25.0,F.F.F.
62048,163411.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,19.0,270.0,0.0,48.0,0.0,48.0,F.F.F.
62064,163412.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,10.0,223.0,0.0,22.0,0.0,22.0,NOT INDICATED
62068,163413.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,2.0,247.0,0.0,0.0,0.0,0.0,NOT INDICATED
62052,163414.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,4.0,3.0,264.0,1.0,0.0,0.0,1.0,NOT INDICATED
62060,163415.0,1944-03-20,8,GERMANY,METAL WORKS,LIGHT METAL PLANTS,50.1,8.67,B17,3.0,14.0,226.0,34.0,0.0,0.0,34.0,NOT INDICATED
62044,163416.0,1944-03-20,9,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",49.97,7.9,B17,4.0,14.0,237.0,0.0,32.0,0.0,32.0,NOT INDICATED
62479,99410.0,1944-03-21,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",45.95,7.97,B26,2.0,24.0,89.0,48.0,0.0,0.0,48.0,NOT INDICATED
62480,201953.0,1944-03-21,8,GERMANY,MARSHALLING YARD,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",45.95,7.97,B26,2.0,24.0,89.0,48.0,0.0,0.0,48.0,NOT INDICATED
63212,99426.0,1944-03-22,8,GERMANY,ENGINE PLANTS,ENGINE PLANTS,52.4,12.52,B24,3.0,20.0,225.0,0.0,45.0,0.0,45.0,NOT INDICATED
63218,99427.0,1944-03-22,8,GERMANY,BMW AC ENGINES,ENGINE PLANTS,52.72,13.45,B24,4.0,19.0,215.0,0.0,42.0,0.0,42.0,F.F.F.
63215,99429.0,1944-03-22,8,FRANCE,AIRDROME,AIR FIELDS AND AIRDROMES,45.7,-0.32,B17,4.0,18.0,220.0,45.0,0.0,0.0,45.0,VISUAL
63203,99444.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.72,13.45,B24,3.0,22.0,190.0,50.0,0.0,0.0,50.0,NOT INDICATED
62891,99445.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.72,13.45,B24,3.0,24.0,210.0,55.0,0.0,0.0,55.0,NOT INDICATED
63205,99446.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,2.0,259.0,0.0,0.0,0.0,0.0,NOT INDICATED
62860,99447.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,5.0,250.0,9.0,0.0,0.0,9.0,NOT INDICATED
62877,99448.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,13.0,225.0,0.0,30.0,0.0,30.0,F.F.F.
62874,99449.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,18.0,230.0,44.0,0.0,0.0,44.0,NOT INDICATED
62868,99450.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,16.0,240.0,0.0,38.0,0.0,38.0,NOT INDICATED
62880,99451.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,18.0,220.0,45.0,0.0,0.0,45.0,F.F.F.
62871,99452.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,3.0,16.0,237.0,0.0,39.0,0.0,39.0,NOT INDICATED
62899,99453.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,3.0,11.0,200.0,0.0,25.0,0.0,25.0,F.F.F.
62893,99454.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,3.0,12.0,210.0,0.0,28.0,0.0,28.0,NOT INDICATED
62894,99455.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,3.0,17.0,210.0,42.0,0.0,0.0,42.0,NOT INDICATED
62865,99456.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,2.0,15.0,248.0,0.0,37.0,0.0,37.0,F.F.F.
63213,163417.0,1944-03-22,8,GERMANY,ENGINE PLANTS,ENGINE PLANTS,52.4,12.52,B24,3.0,20.0,225.0,0.0,45.0,0.0,45.0,NOT INDICATED
63219,163418.0,1944-03-22,8,GERMANY,BMW AC ENGINES,ENGINE PLANTS,52.72,13.45,B24,4.0,19.0,215.0,0.0,42.0,0.0,42.0,F.F.F.
63204,163420.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.72,13.45,B24,3.0,22.0,190.0,50.0,0.0,0.0,50.0,NOT INDICATED
62892,163421.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.72,13.45,B24,3.0,24.0,210.0,55.0,0.0,0.0,55.0,NOT INDICATED
63206,163422.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,2.0,259.0,0.0,0.0,0.0,0.0,NOT INDICATED
62861,163423.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,5.0,250.0,9.0,0.0,0.0,9.0,NOT INDICATED
62878,163424.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,13.0,225.0,0.0,30.0,0.0,30.0,F.F.F.
62875,163425.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,18.0,230.0,44.0,0.0,0.0,44.0,NOT INDICATED
62869,163426.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,16.0,240.0,0.0,38.0,0.0,38.0,NOT INDICATED
62881,163427.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,18.0,220.0,45.0,0.0,0.0,45.0,F.F.F.
62872,163428.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,3.0,16.0,237.0,0.0,39.0,0.0,39.0,NOT INDICATED
62900,163429.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,3.0,11.0,200.0,0.0,25.0,0.0,25.0,F.F.F.
62895,163430.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,3.0,12.0,210.0,0.0,28.0,0.0,28.0,NOT INDICATED
62896,163431.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,3.0,17.0,210.0,42.0,0.0,0.0,42.0,NOT INDICATED
62866,163432.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,2.0,15.0,248.0,0.0,37.0,0.0,37.0,F.F.F.
63202,163458.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.72,13.45,B24,3.0,22.0,190.0,50.0,0.0,0.0,50.0,NOT INDICATED
62890,163459.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.72,13.45,B24,3.0,24.0,210.0,55.0,0.0,0.0,55.0,NOT INDICATED
63207,163460.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,2.0,259.0,0.0,0.0,0.0,0.0,NOT INDICATED
62862,163461.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,5.0,250.0,9.0,0.0,0.0,9.0,NOT INDICATED
62879,163462.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,13.0,225.0,0.0,30.0,0.0,30.0,F.F.F.
62876,163463.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,18.0,230.0,44.0,0.0,0.0,44.0,NOT INDICATED
62870,163464.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,16.0,240.0,0.0,38.0,0.0,38.0,NOT INDICATED
62882,163465.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,4.0,18.0,220.0,45.0,0.0,0.0,45.0,F.F.F.
62873,163466.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,3.0,16.0,237.0,0.0,39.0,0.0,39.0,NOT INDICATED
62897,163467.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,3.0,12.0,210.0,0.0,28.0,0.0,28.0,NOT INDICATED
62898,163468.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,3.0,17.0,210.0,42.0,0.0,0.0,42.0,NOT INDICATED
62867,163469.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,2.0,15.0,248.0,0.0,37.0,0.0,37.0,F.F.F.
63220,163471.0,1944-03-22,8,GERMANY,BMW AC ENGINES,ENGINE PLANTS,52.72,13.45,B24,4.0,19.0,215.0,0.0,42.0,0.0,42.0,F.F.F.
63214,163473.0,1944-03-22,8,GERMANY,ENGINE PLANTS,ENGINE PLANTS,52.4,12.52,B24,3.0,20.0,225.0,0.0,45.0,0.0,45.0,NOT INDICATED
63201,163487.0,1944-03-22,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,52.53,13.42,B17,3.0,11.0,200.0,0.0,25.0,0.0,25.0,F.F.F.
63216,201976.0,1944-03-22,8,FRANCE,AIRDROME,AIR FIELDS AND AIRDROMES,45.7,-0.32,B17,4.0,18.0,220.0,45.0,0.0,0.0,45.0,VISUAL
63217,201977.0,1944-03-22,8,FRANCE,AIRDROME,AIR FIELDS AND AIRDROMES,45.7,-0.32,B17,4.0,18.0,220.0,45.0,0.0,0.0,45.0,VISUAL
63581,99457.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,13.0,203.0,0.0,30.0,0.0,30.0,F.F.F.
63592,99458.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,20.0,220.6,50.0,0.0,0.0,50.0,F.F.F.
63566,99459.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,7.0,230.0,14.0,0.0,0.0,14.0,F.F.F.
63578,99460.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,18.0,208.0,43.0,0.0,0.0,43.0,NOT INDICATED
63572,99461.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,21.0,218.0,53.0,0.0,0.0,53.0,F.F.F.
63584,99462.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,21.0,200.0,45.0,9.0,0.0,54.0,F.F.F.
63563,99463.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,10.0,235.0,23.0,0.0,0.0,23.0,F.F.F.
63593,99464.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,18.0,220.6,43.0,0.0,0.0,43.0,F.F.F.
63575,99465.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,18.0,210.0,43.0,0.0,0.0,43.0,NOT INDICATED
63569,99466.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,3.0,19.0,224.0,48.0,0.0,0.0,48.0,NOT INDICATED
63590,99485.0,1944-03-23,8,FRANCE,AIRDROME,AIR FIELDS AND AIRDROMES,49.07,0.78,B26,4.0,30.0,12.0,56.0,0.0,0.0,56.0,NOT INDICATED
63546,99493.0,1944-03-23,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,50.13,8.46,B24,4.0,22.0,210.0,31.0,17.0,0.0,48.0,NOT INDICATED
63557,99494.0,1944-03-23,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,50.13,8.46,B17,4.0,32.0,179.0,63.0,20.0,0.0,83.0,NOT INDICATED
63560,99495.0,1944-03-23,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,51.77,7.88,B17,4.0,2.0,193.0,0.0,0.0,0.0,0.0,NOT INDICATED
63548,99496.0,1944-03-23,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,51.77,7.88,B17,4.0,23.0,199.0,45.0,13.0,0.0,58.0,NOT INDICATED
63551,99497.0,1944-03-23,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,51.77,7.88,B17,2.0,27.0,189.0,54.0,15.0,0.0,69.0,NOT INDICATED
63552,99498.0,1944-03-23,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,51.77,7.88,B17,2.0,21.0,189.0,54.0,0.0,0.0,54.0,NOT INDICATED
63542,99499.0,1944-03-23,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,52.25,10.5,B17,4.0,20.0,218.0,17.0,0.0,33.0,50.0,NOT INDICATED
63587,99500.0,1944-03-23,8,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,51.8,7.73,B17,4.0,26.0,200.0,54.0,13.0,0.0,67.0,NOT INDICATED
63582,163488.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,13.0,203.0,0.0,30.0,0.0,30.0,F.F.F.
63594,163489.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,20.0,220.6,50.0,0.0,0.0,50.0,F.F.F.
63567,163490.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,7.0,230.0,14.0,0.0,0.0,14.0,F.F.F.
63579,163491.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,18.0,208.0,43.0,0.0,0.0,43.0,NOT INDICATED
63573,163492.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,21.0,218.0,53.0,0.0,0.0,53.0,F.F.F.
63585,163493.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,21.0,200.0,45.0,9.0,0.0,54.0,F.F.F.
63564,163494.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,10.0,235.0,23.0,0.0,0.0,23.0,F.F.F.
63595,163495.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,18.0,220.6,43.0,0.0,0.0,43.0,F.F.F.
63576,163496.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,18.0,210.0,43.0,0.0,0.0,43.0,NOT INDICATED
63570,163497.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,3.0,19.0,224.0,48.0,0.0,0.0,48.0,NOT INDICATED
63553,163498.0,1944-03-23,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,51.77,7.88,B17,2.0,27.0,189.0,54.0,15.0,0.0,69.0,NOT INDICATED
63554,163499.0,1944-03-23,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,51.77,7.88,B17,2.0,21.0,189.0,54.0,0.0,0.0,54.0,NOT INDICATED
63561,163500.0,1944-03-23,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,51.77,7.88,B17,4.0,2.0,193.0,0.0,0.0,0.0,0.0,NOT INDICATED
63549,163501.0,1944-03-23,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,51.77,7.88,B17,4.0,23.0,199.0,45.0,13.0,0.0,58.0,NOT INDICATED
63543,163502.0,1944-03-23,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,52.25,10.5,B17,4.0,20.0,218.0,17.0,0.0,33.0,50.0,NOT INDICATED
63588,163503.0,1944-03-23,8,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,51.8,7.73,B17,4.0,26.0,200.0,54.0,13.0,0.0,67.0,NOT INDICATED
63545,163505.0,1944-03-23,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,50.13,8.46,B24,4.0,22.0,210.0,31.0,17.0,0.0,48.0,NOT INDICATED
63558,163506.0,1944-03-23,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,50.13,8.46,B17,4.0,32.0,179.0,63.0,20.0,0.0,83.0,NOT INDICATED
63562,163507.0,1944-03-23,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,51.77,7.88,B17,4.0,2.0,193.0,0.0,0.0,0.0,0.0,NOT INDICATED
63550,163508.0,1944-03-23,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,51.77,7.88,B17,4.0,23.0,199.0,45.0,13.0,0.0,58.0,NOT INDICATED
63544,163509.0,1944-03-23,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,52.25,10.5,B17,4.0,20.0,218.0,17.0,0.0,33.0,50.0,NOT INDICATED
63589,163510.0,1944-03-23,8,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,51.8,7.73,B17,4.0,26.0,200.0,54.0,13.0,0.0,67.0,NOT INDICATED
63555,163514.0,1944-03-23,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,51.77,7.88,B17,2.0,27.0,189.0,54.0,15.0,0.0,69.0,NOT INDICATED
63556,163515.0,1944-03-23,9,GERMANY,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,51.77,7.88,B17,2.0,21.0,189.0,54.0,0.0,0.0,54.0,NOT INDICATED
63583,163516.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,13.0,203.0,0.0,30.0,0.0,30.0,F.F.F.
63596,163517.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,20.0,220.6,50.0,0.0,0.0,50.0,F.F.F.
63568,163518.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,7.0,230.0,14.0,0.0,0.0,14.0,F.F.F.
63580,163519.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,18.0,208.0,43.0,0.0,0.0,43.0,NOT INDICATED
63574,163520.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,21.0,218.0,53.0,0.0,0.0,53.0,F.F.F.
63586,163521.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,21.0,200.0,45.0,9.0,0.0,54.0,F.F.F.
63565,163522.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,10.0,235.0,23.0,0.0,0.0,23.0,F.F.F.
63597,163523.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,18.0,220.6,43.0,0.0,0.0,43.0,F.F.F.
63577,163524.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,4.0,18.0,210.0,43.0,0.0,0.0,43.0,NOT INDICATED
63571,163525.0,1944-03-23,8,GERMANY,AC FACTORIES,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,52.25,10.5,B17,3.0,19.0,224.0,48.0,0.0,0.0,48.0,NOT INDICATED
63547,163526.0,1944-03-23,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,50.13,8.46,B24,4.0,22.0,210.0,31.0,17.0,0.0,48.0,NOT INDICATED
63559,163527.0,1944-03-23,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,50.13,8.46,B17,4.0,32.0,179.0,63.0,20.0,0.0,83.0,NOT INDICATED
63591,202003.0,1944-03-23,8,FRANCE,AIRDROME,AIR FIELDS AND AIRDROMES,49.07,0.78,B26,4.0,30.0,12.0,56.0,0.0,0.0,56.0,NOT INDICATED
63996,99502.0,1944-03-24,15,AUSTRIA,AIRCRAFT FACTORY,AIRCRAFT FACTORIES AND ASSEMBLY PLANTS,48.05,14.45,B24,4.0,32.0,160.0,80.0,0.0,0.0,80.0,NOT INDICATED
64330,99522.0,1944-03-24,8,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,51.8,7.73,B17,4.0,20.0,185.0,49.0,0.0,0.0,49.0,NOT INDICATED
64327,99523.0,1944-03-24,8,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,51.8,7.73,B17,4.0,20.0,210.0,50.0,0.0,0.0,50.0,NOT INDICATED
64315,99524.0,1944-03-24,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,50.1,8.67,B17,4.0,2.0,247.0,0.0,0.0,0.0,0.0,F.F.F.
64312,99525.0,1944-03-24,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,50.1,8.67,B17,4.0,29.0,191.0,75.0,0.0,0.0,75.0,F.F.F.
64000,99526.0,1944-03-24,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,50.1,8.67,B17,4.0,13.0,230.0,0.0,29.0,0.0,29.0,F.F.F.
64301,99527.0,1944-03-24,9,GERMANY,CITY AREA,CITIES TOWNS AND URBAN AREAS,50.1,8.67,B17,4.0,20.0,230.0,50.0,0.0,0.0,50.0,F.F.F.
